"","country","scode","year","gdp","population","expectancy","polity2","cinc","meat_con_pc","gini","region"
"258","Bolivia","BOL",2002,7905485216,8653345,61.829,9,0.0009428,46.74999996,59.3,"Latin America"
"259","Bolivia","BOL",2012,27084497540,10239004,67.451,7,0.001153,57.51111114,46.6,"Latin America"
"260","Brazil","BRA",1960,15165569913,72207554,54.241,6,0.0146235,27.10127388,49.6,"Latin America"
"261","Brazil","BRA",1961,15236854859,74351763,54.754,5,0.0146786,27.36878982,50,"Latin America"
"262","Brazil","BRA",1962,19926293839,76573248,55.27,5,0.0149167,27.63630575,50.4,"Latin America"
"263","Brazil","BRA",1963,23021477292,78854019,55.785,3,0.0161721,27.49426747,50.8,"Latin America"
"264","Brazil","BRA",1964,21211892260,81168654,56.293,-3,0.0166539,28.2535033,51.2,"Latin America"
"265","Brazil","BRA",1965,21790035117,83498020,56.794,-9,0.01686,28.644586,51.6,"Latin America"
"266","Brazil","BRA",1966,27062716578,85837799,57.289,-9,0.0171806,29.36369427,52,"Latin America"
"267","Brazil","BRA",1967,30591834054,88191378,57.776,-9,0.0176207,29.88407646,52.4,"Latin America"
"268","Brazil","BRA",1968,33875881876,90557064,58.254,-9,0.0181205,30.84331204,52.8,"Latin America"
"269","Brazil","BRA",1969,37458898244,92935072,58.717,-9,0.0184275,31.33184711,53.2,"Latin America"
"270","Brazil","BRA",1970,42327600098,95326793,59.154,-9,0.0193162,32.58535025,53.6,"Latin America"
"271","Brazil","BRA",1971,49204456700,97728961,59.557,-9,0.0196511,33.05987248,54,"Latin America"
"272","Brazil","BRA",1972,58539008786,100143598,59.919,-9,0.0200288,33.233121,54.4,"Latin America"
"273","Brazil","BRA",1973,79279057731,102584278,60.241,-9,0.0203548,32.98789811,54.8,"Latin America"
"274","Brazil","BRA",1974,1.05e+11,105069367,60.527,-4,0.02048,33.41783436,55.2,"Latin America"
"275","Brazil","BRA",1975,1.24e+11,107612100,60.782,-4,0.0211149,34.43949054,55.6,"Latin America"
"276","Brazil","BRA",1976,1.53e+11,110213082,61.017,-4,0.0214501,35.68917187,56,"Latin America"
"277","Brazil","BRA",1977,1.76e+11,112867867,61.244,-4,0.0220316,35.49872618,56.4,"Latin America"
"278","Brazil","BRA",1978,2.01e+11,115577669,61.476,-4,0.0222139,37.6738853,56.8,"Latin America"
"279","Brazil","BRA",1979,2.25e+11,118342626,61.721,-4,0.0224082,39.23057324,57.2,"Latin America"
"280","Brazil","BRA",1980,2.35e+11,121159761,61.983,-4,0.0228594,39.87388535,57.6,"Latin America"
"281","Brazil","BRA",1981,2.64e+11,124030908,62.264,-4,0.0224371,39.48216583,58,"Latin America"
"282","Brazil","BRA",1982,2.82e+11,126947365,62.559,-3,0.0228592,40.28280257,58.4,"Latin America"
"283","Brazil","BRA",1983,2.03e+11,129882321,62.866,-3,0.0232546,40.20573259,59,"Latin America"
"284","Brazil","BRA",1984,2.09e+11,132800684,63.185,-3,0.0240522,40.910828,58.4,"Latin America"
"285","Brazil","BRA",1985,2.23e+11,135676281,63.514,7,0.0249547,40.96687898,55.6,"Latin America"
"286","Brazil","BRA",1986,2.68e+11,138499464,63.852,7,0.0254728,41.07898078,58.5,"Latin America"
"287","Brazil","BRA",1987,2.94e+11,141273488,64.197,7,0.0256679,41.47579619,59.7,"Latin America"
"288","Brazil","BRA",1988,3.3e+11,144001542,64.552,8,0.024508,41.5089171,61.4,"Latin America"
"289","Brazil","BRA",1989,4.26e+11,146691981,64.917,8,0.0257152,41.44076427,63.3,"Latin America"
"290","Brazil","BRA",1990,4.62e+11,149352145,65.3,8,0.0231268,42.28407654,60.5,"Latin America"
"291","Brazil","BRA",1991,6.03e+11,151976577,65.708,8,0.0239458,42.82038227,56.85,"Latin America"
"292","Brazil","BRA",1992,4.01e+11,154564278,66.144,8,0.0249855,43.82727273,53.2,"Latin America"
"293","Brazil","BRA",1993,4.38e+11,157132682,66.607,8,0.0250906,43.95280904,60.1,"Latin America"
"294","Brazil","BRA",1994,5.58e+11,159705123,67.095,8,0.0251465,43.47921345,59.85,"Latin America"
"295","Brazil","BRA",1995,7.69e+11,162296612,67.6,8,0.0250478,44.22752804,59.6,"Latin America"
"296","Brazil","BRA",1996,8.5e+11,164913306,68.112,8,0.0256628,43.06404495,59.9,"Latin America"
"297","Brazil","BRA",1997,8.83e+11,167545164,68.622,8,0.0263278,43.12528088,59.8,"Latin America"
"298","Brazil","BRA",1998,8.64e+11,170170640,69.12,8,0.0264685,44.00505624,59.6,"Latin America"
"299","Brazil","BRA",1999,5.99e+11,172759243,69.599,8,0.0257628,44.39438217,59,"Latin America"
"300","Brazil","BRA",2000,6.55e+11,175287587,70.055,8,0.0250664,45.99555556,58.7,"Latin America"
"301","Brazil","BRA",2001,5.59e+11,177750670,70.486,8,0.024353,45.67388884,58.4,"Latin America"
"302","Brazil","BRA",2002,5.08e+11,180151021,70.896,8,0.0252763,46.74999996,58.1,"Latin America"
"303","Brazil","BRA",2012,2.47e+12,200560983,74.488,8,0.0250626,57.51111114,52.6,"Latin America"
"304","Canada","CAN",1960,41093453545,17909009,71.13317073,10,0.0124448,27.10127388,35.55,"North America"
"305","Canada","CAN",1961,40767969454,18271000,71.34609756,10,0.0125685,27.36878982,35.4,"North America"
"306","Canada","CAN",1962,41978852041,18614000,71.36707317,10,0.01263,27.63630575,35.25,"North America"
"307","Canada","CAN",1963,44657169109,18964000,71.38073171,10,0.0124492,27.49426747,35.1,"North America"
"308","Canada","CAN",1964,48882938810,19325000,71.77634146,10,0.0127586,28.2535033,34.95,"North America"
"309","Canada","CAN",1965,53909570342,19678000,71.87219512,10,0.012747,28.644586,34.8,"North America"
"310","Canada","CAN",1966,60358632035,20048000,72.00439024,10,0.0121847,29.36369427,34.65,"North America"
"311","Canada","CAN",1967,64768831262,20412000,72.20780488,10,0.0120226,29.88407646,34.5,"North America"
"312","Canada","CAN",1968,70759031842,20744000,72.35341463,10,0.0119311,30.84331204,34.35,"North America"
"313","Canada","CAN",1969,77887510242,21028000,72.50146341,10,0.0110994,31.33184711,34.2,"North America"
"314","Canada","CAN",1970,87896095224,21324000,72.7004878,10,0.0113543,32.58535025,34.05,"North America"
"315","Canada","CAN",1971,99271961478,21645535,73.02926829,10,0.0114839,33.05987248,33.9,"North America"
"316","Canada","CAN",1972,1.13e+11,21993631,72.93390244,10,0.0116423,33.233121,33.75,"North America"
"317","Canada","CAN",1973,1.31e+11,22369408,73.16268293,10,0.0115705,32.98789811,33.6,"North America"
"318","Canada","CAN",1974,1.6e+11,22774087,73.23756098,10,0.0117335,33.41783436,33.45,"North America"
"319","Canada","CAN",1975,1.74e+11,23209000,73.52170732,10,0.0117008,34.43949054,33.3,"North America"
"320","Canada","CAN",1976,2.07e+11,23518000,73.85609756,10,0.0116371,35.68917187,33.15,"North America"
"321","Canada","CAN",1977,2.12e+11,23796000,74.21560976,10,0.01173,35.49872618,33,"North America"
"322","Canada","CAN",1978,2.19e+11,24036000,74.5297561,10,0.0116502,37.6738853,32.85,"North America"
"323","Canada","CAN",1979,2.43e+11,24277000,74.86634146,10,0.0117834,39.23057324,32.7,"North America"
"324","Canada","CAN",1980,2.74e+11,24593000,75.07804878,10,0.0117607,39.87388535,32.55,"North America"
"325","Canada","CAN",1981,3.06e+11,24900000,75.47853659,10,0.0117137,39.48216583,32.4,"North America"
"326","Canada","CAN",1982,3.14e+11,25202000,75.6804878,10,0.0111107,40.28280257,32.25,"North America"
"327","Canada","CAN",1983,3.41e+11,25456000,76.03634146,10,0.0111993,40.20573259,32.1,"North America"
"328","Canada","CAN",1984,3.55e+11,25702000,76.31756098,10,0.0116212,40.910828,31.95,"North America"
"329","Canada","CAN",1985,3.65e+11,25942000,76.30341463,10,0.0111225,40.96687898,31.8,"North America"
"330","Canada","CAN",1986,3.77e+11,26204000,76.44,10,0.0110701,41.07898078,31.65,"North America"
"331","Canada","CAN",1987,4.31e+11,26550000,76.7395122,10,0.0112496,41.47579619,31.5,"North America"
"332","Canada","CAN",1988,5.07e+11,26895000,76.80926829,10,0.0113492,41.5089171,31.375,"North America"
"333","Canada","CAN",1989,5.65e+11,27379000,77.06560976,10,0.01197,41.44076427,31.25,"North America"
"334","Canada","CAN",1990,5.94e+11,27791000,77.37707317,10,0.0109736,42.28407654,31.125,"North America"
"335","Canada","CAN",1991,6.1e+11,28171682,77.55341463,10,0.0116946,42.82038227,31,"North America"
"336","Canada","CAN",1992,5.92e+11,28519597,77.32073171,10,0.0120168,43.82727273,31.1,"North America"
"337","Canada","CAN",1993,5.77e+11,28833410,77.68512195,10,0.0119773,43.95280904,31.2,"North America"
"338","Canada","CAN",1994,5.78e+11,29111906,77.86195122,10,0.0116473,43.47921345,31.3,"North America"
"339","Canada","CAN",1995,6.04e+11,29354000,77.97756098,10,0.0114204,44.22752804,31.4,"North America"
"340","Canada","CAN",1996,6.29e+11,29671900,78.2304878,10,0.0113069,43.06404495,31.5,"North America"
"341","Canada","CAN",1997,6.53e+11,29987200,78.4804878,10,0.0111651,43.12528088,31.6,"North America"
"342","Canada","CAN",1998,6.32e+11,30247900,78.66243902,10,0.0113292,44.00505624,33.2,"North America"
"343","Canada","CAN",1999,6.76e+11,30499200,78.88292683,10,0.0114702,44.39438217,33.25,"North America"
"344","Canada","CAN",2000,7.42e+11,30769700,79.23658537,10,0.0112719,45.99555556,33.3,"North America"
"345","Canada","CAN",2001,7.36e+11,31081900,79.48780488,10,0.0107704,45.67388884,33.4,"North America"
"346","Canada","CAN",2002,7.58e+11,31362000,79.5902439,10,0.0115412,46.74999996,33.5,"North America"
"347","Canada","CAN",2012,1.82e+12,34750545,81.5835122,10,0.0091552,57.51111114,33.86666667,"North America"
"348","Chile","CHL",1960,4.11e+09,7716625,57.285,5,0.0022778,27.10127388,47.2,"Latin America"
"349","Chile","CHL",1961,4609727273,7890156,57.682,5,0.0025306,27.36878982,47.53333333,"Latin America"
"350","Chile","CHL",1962,5416272727,8067136,58.097,5,0.00266,27.63630575,47.86666667,"Latin America"
"351","Chile","CHL",1963,5668187500,8247415,58.533,5,0.0027617,27.49426747,48.2,"Latin America"
"352","Chile","CHL",1964,5982347826,8430838,58.993,6,0.0027401,28.2535033,48.53333333,"Latin America"
"353","Chile","CHL",1965,6026593750,8617077,59.479,6,0.0026849,28.644586,48.86666667,"Latin America"
"354","Chile","CHL",1966,7072641026,8806137,59.994,6,0.002613,29.36369427,49.2,"Latin America"
"355","Chile","CHL",1967,7013196078,8997325,60.536,6,0.0026322,29.88407646,49.53333333,"Latin America"
"356","Chile","CHL",1968,7167086957,9188822,61.104,6,0.0022841,30.84331204,49.86666667,"Latin America"
"357","Chile","CHL",1969,8377093023,9378243,61.696,6,0.0023182,31.33184711,50.2,"Latin America"
"358","Chile","CHL",1970,9126309735,9563865,62.311,6,0.0023006,32.58535025,50.53333333,"Latin America"
"359","Chile","CHL",1971,10884114754,9745189,62.95,6,0.0024695,33.05987248,50.86666667,"Latin America"
"360","Chile","CHL",1972,11853817308,9922558,63.609,6,0.002494,33.233121,51.2,"Latin America"
"361","Chile","CHL",1973,16836261173,10096295,64.283,-7,0.0024745,32.98789811,51.53333333,"Latin America"
"362","Chile","CHL",1974,16210404184,10267056,64.967,-7,0.00262,33.41783436,51.86666667,"Latin America"
"363","Chile","CHL",1975,7622217352,10435534,65.658,-7,0.0025804,34.43949054,52.2,"Latin America"
"364","Chile","CHL",1976,10341925249,10601836,66.355,-7,0.0025756,35.68917187,52.53333333,"Latin America"
"365","Chile","CHL",1977,13962893422,10766419,67.052,-7,0.0026411,35.49872618,52.86666667,"Latin America"
"366","Chile","CHL",1978,15989933708,10930783,67.744,-7,0.0026481,37.6738853,53.2,"Latin America"
"367","Chile","CHL",1979,21803696985,11096868,68.422,-7,0.0027443,39.23057324,53.53333333,"Latin America"
"368","Chile","CHL",1980,29036709872,11266226,69.074,-7,0.0029326,39.87388535,53.86666667,"Latin America"
"369","Chile","CHL",1981,34509878044,11439144,69.69,-7,0.0030294,39.48216583,54.2,"Latin America"
"370","Chile","CHL",1982,25325893206,11615836,70.265,-7,0.0027474,40.28280257,54.53333333,"Latin America"
"371","Chile","CHL",1983,20355959237,11797534,70.798,-6,0.0028888,40.20573259,54.86666667,"Latin America"
"372","Chile","CHL",1984,19622527480,11985658,71.288,-6,0.002851,40.910828,55.2,"Latin America"
"373","Chile","CHL",1985,17702885394,12181028,71.739,-6,0.0027087,40.96687898,55.53333333,"Latin America"
"374","Chile","CHL",1986,18891048819,12384108,72.157,-6,0.0027115,41.07898078,55.86666667,"Latin America"
"375","Chile","CHL",1987,22255407685,12594145,72.553,-6,0.0027099,41.47579619,56.2,"Latin America"
"376","Chile","CHL",1988,26040229793,12809025,72.936,-1,0.002547,41.5089171,56.53333333,"Latin America"
"377","Chile","CHL",1989,29885685143,13025797,73.311,8,0.00259,41.44076427,56.86666667,"Latin America"
"378","Chile","CHL",1990,33113887818,13242132,73.68,8,0.0025384,42.28407654,57.2,"Latin America"
"379","Chile","CHL",1991,37834793730,13457244,74.042,8,0.002698,42.82038227,56,"Latin America"
"380","Chile","CHL",1992,45964327559,13671033,74.394,8,0.0028106,43.82727273,54.8,"Latin America"
"381","Chile","CHL",1993,49297773130,13882668,74.733,8,0.0027852,43.95280904,55.6,"Latin America"
"382","Chile","CHL",1994,57008425296,14091389,75.059,8,0.0029407,43.47921345,56.4,"Latin America"
"383","Chile","CHL",1995,73447063319,14296613,75.374,8,0.0029686,44.22752804,55.65,"Latin America"
"384","Chile","CHL",1996,78039572222,14497826,75.678,8,0.003053,43.06404495,54.9,"Latin America"
"385","Chile","CHL",1997,84952360922,14694835,75.974,8,0.0032887,43.12528088,55.2,"Latin America"
"386","Chile","CHL",1998,81577430181,14887756,76.259,8,0.0033227,44.00505624,55.5,"Latin America"
"387","Chile","CHL",1999,75173794497,15076952,76.533,8,0.0031783,44.39438217,54.15,"Latin America"
"388","Chile","CHL",2000,77860932152,15262754,76.793,9,0.0032496,45.99555556,52.8,"Latin America"
"389","Chile","CHL",2001,70979923960,15444969,77.034,9,0.0031976,45.67388884,52.36666667,"Latin America"
"390","Chile","CHL",2002,69736811435,15623635,77.255,9,0.0030559,46.74999996,51.93333333,"Latin America"
"391","Chile","CHL",2012,2.67e+11,17309746,78.758,10,0.0027141,57.51111114,47.45,"Latin America"
"392","China","CHN",1960,59716467625,667070000,43.725,-8,0.1192724,27.10127388,50,"Asia"
"393","China","CHN",1961,50056868958,660330000,44.051,-8,0.1049435,27.36878982,49.85,"Asia"
"394","China","CHN",1962,47209359006,665770000,44.783,-8,0.103609,27.63630575,49.7,"Asia"
"395","China","CHN",1963,50706799903,682335000,45.972,-8,0.1071027,27.49426747,49.55,"Asia"
"396","China","CHN",1964,59708343489,698355000,47.592,-8,0.1100296,28.2535033,49.4,"Asia"
"397","China","CHN",1965,70436266147,715185000,49.549,-8,0.1088898,28.644586,49.25,"Asia"
"398","China","CHN",1966,76720285970,735400000,51.696,-9,0.1096543,29.36369427,49.1,"Asia"
"399","China","CHN",1967,72881631327,754550000,53.847,-9,0.1055841,29.88407646,48.95,"Asia"
"400","China","CHN",1968,70846535056,774510000,55.843,-9,0.1059294,30.84331204,48.8,"Asia"
"401","China","CHN",1969,79705906247,796025000,57.603,-8,0.1081834,31.33184711,48.65,"Asia"
"402","China","CHN",1970,92602973434,818315000,59.085,-8,0.1126595,32.58535025,48.5,"Asia"
"403","China","CHN",1971,99800958648,841105000,60.303,-8,0.1131756,33.05987248,48.35,"Asia"
"404","China","CHN",1972,1.14e+11,862030000,61.344,-8,0.1129567,33.233121,48.2,"Asia"
"405","China","CHN",1973,1.39e+11,881940000,62.281,-8,0.1134221,32.98789811,48.05,"Asia"
"406","China","CHN",1974,1.44e+11,900350000,63.134,-8,0.1169184,33.41783436,47.9,"Asia"
"407","China","CHN",1975,1.63e+11,916395000,63.915,-8,0.1186844,34.43949054,47.75,"Asia"
"408","China","CHN",1976,1.54e+11,930685000,64.631,-7,0.1176553,35.68917187,47.6,"Asia"
"409","China","CHN",1977,1.75e+11,943455000,65.278,-7,0.1182982,35.49872618,47.45,"Asia"
"410","China","CHN",1978,1.5e+11,956165000,65.857,-7,0.1209893,37.6738853,47.3,"Asia"
"411","China","CHN",1979,1.78e+11,969005000,66.377,-7,0.1198492,39.23057324,47.15,"Asia"
"412","China","CHN",1980,1.91e+11,981235000,66.843,-7,0.1194986,39.87388535,47,"Asia"
"413","China","CHN",1981,1.96e+11,993885000,67.256,-7,0.1198696,39.48216583,46.85,"Asia"
"414","China","CHN",1982,2.05e+11,1008630000,67.618,-7,0.1188427,40.28280257,46.7,"Asia"
"415","China","CHN",1983,2.31e+11,1023310000,67.933,-7,0.1190423,40.20573259,46.55,"Asia"
"416","China","CHN",1984,2.6e+11,1036825000,68.21,-7,0.1160934,40.910828,46.4,"Asia"
"417","China","CHN",1985,3.09e+11,1051040000,68.451,-7,0.1135258,40.96687898,46.25,"Asia"
"418","China","CHN",1986,3.01e+11,1066790000,68.661,-7,0.1139638,41.07898078,46.1,"Asia"
"419","China","CHN",1987,2.73e+11,1084035000,68.842,-7,0.1115829,41.47579619,45.95,"Asia"
"420","China","CHN",1988,3.12e+11,1101630000,69.002,-7,0.1128983,41.5089171,45.8,"Asia"
"421","China","CHN",1989,3.48e+11,1118650000,69.15,-7,0.1144659,41.44076427,45.65,"Asia"
"422","China","CHN",1990,3.61e+11,1135185000,69.293,-7,0.1118991,42.28407654,45.5,"Asia"
"423","China","CHN",1991,3.83e+11,1150780000,69.437,-7,0.1186119,42.82038227,45.35,"Asia"
"424","China","CHN",1992,4.27e+11,1164970000,69.587,-7,0.1238766,43.82727273,45.2,"Asia"
"425","China","CHN",1993,4.45e+11,1178440000,69.75,-7,0.1317843,43.95280904,45.05,"Asia"
"426","China","CHN",1994,5.64e+11,1191835000,69.935,-7,0.1370905,43.47921345,44.9,"Asia"
"427","China","CHN",1995,7.35e+11,1204855000,70.156,-7,0.1429278,44.22752804,44.75,"Asia"
"428","China","CHN",1996,8.64e+11,1217550000,70.427,-7,0.1464795,43.06404495,44.6,"Asia"
"429","China","CHN",1997,9.62e+11,1230075000,70.747,-7,0.1492361,43.12528088,44.45,"Asia"
"430","China","CHN",1998,1.03e+12,1241935000,71.115,-7,0.154259,44.00505624,44.3,"Asia"
"431","China","CHN",1999,1.09e+12,1252735000,71.521,-7,0.1576226,44.39438217,44.15,"Asia"
"432","China","CHN",2000,1.21e+12,1262645000,71.955,-7,0.1623998,45.99555556,44,"Asia"
"433","China","CHN",2001,1.34e+12,1271850000,72.401,-7,0.1654946,45.67388884,43.85,"Asia"
"434","China","CHN",2002,1.47e+12,1280400000,72.84,-7,0.152607,46.74999996,43.7,"Asia"
"435","China","CHN",2012,8.56e+12,1350695000,75.602,-7,0.2181166,57.51111114,42.2,"Asia"
"436","Colombia","COL",1960,4031152977,16480383,56.752,7,0.0032873,27.10127388,8.3,"Latin America"
"437","Colombia","COL",1961,4540447761,16982315,57.283,7,0.0036812,27.36878982,9.65,"Latin America"
"438","Colombia","COL",1962,4955543963,17500171,57.775,7,0.0037175,27.63630575,11,"Latin America"
"439","Colombia","COL",1963,4836166667,18033550,58.238,7,0.0036359,27.49426747,12.35,"Latin America"
"440","Colombia","COL",1964,5973366667,18581974,58.678,7,0.0036597,28.2535033,13.7,"Latin America"
"441","Colombia","COL",1965,5760761905,19144223,59.1,7,0.0037319,28.644586,15.05,"Latin America"
"442","Colombia","COL",1966,5428518519,19721462,59.5,7,0.0037196,29.36369427,16.4,"Latin America"
"443","Colombia","COL",1967,5825170438,20311371,59.877,7,0.0037987,29.88407646,17.75,"Latin America"
"444","Colombia","COL",1968,5960212869,20905059,60.233,7,0.0038107,30.84331204,19.1,"Latin America"
"445","Colombia","COL",1969,6450175214,21490945,60.574,7,0.0038637,31.33184711,20.45,"Latin America"
"446","Colombia","COL",1970,7198360460,22061215,60.91,7,0.0037852,32.58535025,21.8,"Latin America"
"447","Colombia","COL",1971,7820380971,22611986,61.248,7,0.0038122,33.05987248,23.15,"Latin America"
"448","Colombia","COL",1972,8671358733,23146803,61.598,7,0.0037029,33.233121,24.5,"Latin America"
"449","Colombia","COL",1973,10315760000,23674504,61.966,7,0.003643,32.98789811,25.85,"Latin America"
"450","Colombia","COL",1974,12370029584,24208021,62.36,8,0.0035849,33.41783436,27.2,"Latin America"
"451","Colombia","COL",1975,13098633902,24756973,62.791,8,0.0035834,34.43949054,28.55,"Latin America"
"452","Colombia","COL",1976,15341403660,25323406,63.271,8,0.0036167,35.68917187,29.9,"Latin America"
"453","Colombia","COL",1977,19470960619,25905127,63.796,8,0.003601,35.49872618,31.25,"Latin America"
"454","Colombia","COL",1978,23263511958,26502166,64.354,8,0.0036003,37.6738853,32.6,"Latin America"
"455","Colombia","COL",1979,27940411250,27113512,64.932,8,0.0035837,39.23057324,33.95,"Latin America"
"456","Colombia","COL",1980,33400735644,27737900,65.506,8,0.0036471,39.87388535,35.3,"Latin America"
"457","Colombia","COL",1981,36388366869,28375991,66.049,8,0.0036911,39.48216583,36.65,"Latin America"
"458","Colombia","COL",1982,38968039722,29027162,66.541,8,0.0037514,40.28280257,38,"Latin America"
"459","Colombia","COL",1983,38729822782,29687094,66.965,8,0.0041732,40.20573259,39.35,"Latin America"
"460","Colombia","COL",1984,38253120738,30350086,67.315,8,0.0040979,40.910828,40.7,"Latin America"
"461","Colombia","COL",1985,34894411352,31011688,67.588,8,0.0040212,40.96687898,42.05,"Latin America"
"462","Colombia","COL",1986,34942489684,31669776,67.789,8,0.0041132,41.07898078,43.4,"Latin America"
"463","Colombia","COL",1987,36373307085,32324325,67.938,8,0.0041466,41.47579619,44.75,"Latin America"
